headgroup	name	exactmass	formula	chain_type
TG	TG O-78:16;O	1196.97109	C81H128O6	even
TG	TG O-78:16;O2	1212.966005	C81H128O7	even
TG	TG O-78:16;O3	1228.96092	C81H128O8	even
TG	TG O-78:17	1178.960525	C81H126O5	even
TG	TG O-78:17;O	1194.95544	C81H126O6	even
TG	TG O-78:17;O2	1210.950355	C81H126O7	even
TG	TG O-78:17;O3	1226.94527	C81H126O8	even
TG	TG O-78:18	1176.944875	C81H124O5	even
TG	TG O-78:18;O	1192.93979	C81H124O6	even
TG	TG O-78:18;O2	1208.934705	C81H124O7	even
TG	TG O-78:18;O3	1224.92962	C81H124O8	even
TG	TG O-78:19	1174.929225	C81H122O5	even
TG	TG O-78:19;O	1190.92414	C81H122O6	even
TG	TG O-78:19;O2	1206.919055	C81H122O7	even
TG	TG O-78:19;O3	1222.91397	C81H122O8	even
TG	TG O-78:20	1172.913575	C81H120O5	even
TG	TG O-78:20;O	1188.90849	C81H120O6	even
TG	TG O-78:20;O2	1204.903405	C81H120O7	even
TG	TG O-78:20;O3	1220.89832	C81H120O8	even
TG	TG O-78:21	1170.897925	C81H118O5	even
TG	TG O-78:21;O	1186.89284	C81H118O6	even
TG	TG O-78:21;O2	1202.887755	C81H118O7	even
TG	TG O-78:21;O3	1218.88267	C81H118O8	even
TG	TG O-79:0	1227.242225	C82H162O5	odd
TG	TG O-79:0;O	1243.23714	C82H162O6	odd
TG	TG O-79:0;O2	1259.232055	C82H162O7	odd
TG	TG O-79:0;O3	1275.22697	C82H162O8	odd
TG	TG O-79:1	1225.226575	C82H160O5	odd
TG	TG O-79:1;O	1241.22149	C82H160O6	odd
TG	TG O-79:1;O2	1257.216405	C82H160O7	odd
TG	TG O-79:1;O3	1273.21132	C82H160O8	odd
TG	TG O-79:2	1223.210925	C82H158O5	odd
TG	TG O-79:2;O	1239.20584	C82H158O6	odd
TG	TG O-79:2;O2	1255.200755	C82H158O7	odd
TG	TG O-79:2;O3	1271.19567	C82H158O8	odd
TG	TG O-79:3	1221.195275	C82H156O5	odd
TG	TG O-79:3;O	1237.19019	C82H156O6	odd
TG	TG O-79:3;O2	1253.185105	C82H156O7	odd
TG	TG O-79:3;O3	1269.18002	C82H156O8	odd
TG	TG O-79:4	1219.179625	C82H154O5	odd
TG	TG O-79:4;O	1235.17454	C82H154O6	odd
TG	TG O-79:4;O2	1251.169455	C82H154O7	odd
TG	TG O-79:4;O3	1267.16437	C82H154O8	odd
TG	TG O-79:5	1217.163975	C82H152O5	odd
TG	TG O-79:5;O	1233.15889	C82H152O6	odd
TG	TG O-79:5;O2	1249.153805	C82H152O7	odd
TG	TG O-79:5;O3	1265.14872	C82H152O8	odd
TG	TG O-79:6	1215.148325	C82H150O5	odd
TG	TG O-79:6;O	1231.14324	C82H150O6	odd
TG	TG O-79:6;O2	1247.138155	C82H150O7	odd
TG	TG O-79:6;O3	1263.13307	C82H150O8	odd
TG	TG O-79:7	1213.132675	C82H148O5	odd
TG	TG O-79:7;O	1229.12759	C82H148O6	odd
TG	TG O-79:7;O2	1245.122505	C82H148O7	odd
TG	TG O-79:7;O3	1261.11742	C82H148O8	odd
TG	TG O-79:8	1211.117025	C82H146O5	odd
TG	TG O-79:8;O	1227.11194	C82H146O6	odd
TG	TG O-79:8;O2	1243.106855	C82H146O7	odd
TG	TG O-79:8;O3	1259.10177	C82H146O8	odd
TG	TG O-79:9	1209.101375	C82H144O5	odd
TG	TG O-79:9;O	1225.09629	C82H144O6	odd
TG	TG O-79:9;O2	1241.091205	C82H144O7	odd
TG	TG O-79:9;O3	1257.08612	C82H144O8	odd
TG	TG O-79:10	1207.085725	C82H142O5	odd
TG	TG O-79:10;O	1223.08064	C82H142O6	odd
TG	TG O-79:10;O2	1239.075555	C82H142O7	odd
TG	TG O-79:10;O3	1255.07047	C82H142O8	odd
TG	TG O-79:11	1205.070075	C82H140O5	odd
TG	TG O-79:11;O	1221.06499	C82H140O6	odd
TG	TG O-79:11;O2	1237.059905	C82H140O7	odd
TG	TG O-79:11;O3	1253.05482	C82H140O8	odd
TG	TG O-79:12	1203.054425	C82H138O5	odd
TG	TG O-79:12;O	1219.04934	C82H138O6	odd
TG	TG O-79:12;O2	1235.044255	C82H138O7	odd
TG	TG O-79:12;O3	1251.03917	C82H138O8	odd
TG	TG O-79:13	1201.038775	C82H136O5	odd
TG	TG O-79:13;O	1217.03369	C82H136O6	odd
TG	TG O-79:13;O2	1233.028605	C82H136O7	odd
TG	TG O-79:13;O3	1249.02352	C82H136O8	odd
TG	TG O-79:14	1199.023125	C82H134O5	odd
TG	TG O-79:14;O	1215.01804	C82H134O6	odd
TG	TG O-79:14;O2	1231.012955	C82H134O7	odd
TG	TG O-79:14;O3	1247.00787	C82H134O8	odd
TG	TG O-79:15	1197.007475	C82H132O5	odd
TG	TG O-79:15;O	1213.00239	C82H132O6	odd
TG	TG O-79:15;O2	1228.997305	C82H132O7	odd
TG	TG O-79:15;O3	1244.99222	C82H132O8	odd
TG	TG O-79:16	1194.991825	C82H130O5	odd
TG	TG O-79:16;O	1210.98674	C82H130O6	odd
TG	TG O-79:16;O2	1226.981655	C82H130O7	odd
TG	TG O-79:16;O3	1242.97657	C82H130O8	odd
PA	PA 38:8	716.441708	C41H65O8P	even
TG	TG O-79:17	1192.976175	C82H128O5	odd
TG	TG O-79:17;O	1208.97109	C82H128O6	odd
TG	TG O-79:17;O2	1224.966005	C82H128O7	odd
TG	TG O-79:17;O3	1240.96092	C82H128O8	odd
TG	TG O-79:18	1190.960525	C82H126O5	odd
TG	TG O-79:18;O	1206.95544	C82H126O6	odd
TG	TG O-79:18;O2	1222.950355	C82H126O7	odd
TG	TG O-79:18;O3	1238.94527	C82H126O8	odd
TG	TG O-79:19	1188.944875	C82H124O5	odd
TG	TG O-79:19;O	1204.93979	C82H124O6	odd
TG	TG O-79:19;O2	1220.934705	C82H124O7	odd
TG	TG O-79:19;O3	1236.92962	C82H124O8	odd
TG	TG O-79:20	1186.929225	C82H122O5	odd
TG	TG O-79:20;O	1202.92414	C82H122O6	odd
TG	TG O-79:20;O2	1218.919055	C82H122O7	odd
TG	TG O-79:20;O3	1234.91397	C82H122O8	odd
TG	TG O-79:21	1184.913575	C82H120O5	odd
TG	TG O-79:21;O	1200.90849	C82H120O6	odd
TG	TG O-79:21;O2	1216.903405	C82H120O7	odd
TG	TG O-79:21;O3	1232.89832	C82H120O8	odd
TG	TG O-80:0	1241.257875	C83H164O5	even
TG	TG O-80:0;O	1257.25279	C83H164O6	even
TG	TG O-80:0;O2	1273.247705	C83H164O7	even
TG	TG O-80:0;O3	1289.24262	C83H164O8	even
TG	TG O-80:1	1239.242225	C83H162O5	even
TG	TG O-80:1;O	1255.23714	C83H162O6	even
TG	TG O-80:1;O2	1271.232055	C83H162O7	even
TG	TG O-80:1;O3	1287.22697	C83H162O8	even
TG	TG O-80:2	1237.226575	C83H160O5	even
TG	TG O-80:2;O	1253.22149	C83H160O6	even
TG	TG O-80:2;O2	1269.216405	C83H160O7	even
TG	TG O-80:2;O3	1285.21132	C83H160O8	even
TG	TG O-80:3	1235.210925	C83H158O5	even
TG	TG O-80:3;O	1251.20584	C83H158O6	even
TG	TG O-80:3;O2	1267.200755	C83H158O7	even
TG	TG O-80:3;O3	1283.19567	C83H158O8	even
TG	TG O-80:4	1233.195275	C83H156O5	even
TG	TG O-80:4;O	1249.19019	C83H156O6	even
TG	TG O-80:4;O2	1265.185105	C83H156O7	even
TG	TG O-80:4;O3	1281.18002	C83H156O8	even
TG	TG O-80:5	1231.179625	C83H154O5	even
TG	TG O-80:5;O	1247.17454	C83H154O6	even
TG	TG O-80:5;O2	1263.169455	C83H154O7	even
TG	TG O-80:5;O3	1279.16437	C83H154O8	even
TG	TG O-80:6	1229.163975	C83H152O5	even
TG	TG O-80:6;O	1245.15889	C83H152O6	even
TG	TG O-80:6;O2	1261.153805	C83H152O7	even
TG	TG O-80:6;O3	1277.14872	C83H152O8	even
TG	TG O-80:7	1227.148325	C83H150O5	even
TG	TG O-80:7;O	1243.14324	C83H150O6	even
TG	TG O-80:7;O2	1259.138155	C83H150O7	even
TG	TG O-80:7;O3	1275.13307	C83H150O8	even
TG	TG O-80:8	1225.132675	C83H148O5	even
TG	TG O-80:8;O	1241.12759	C83H148O6	even
TG	TG O-80:8;O2	1257.122505	C83H148O7	even
TG	TG O-80:8;O3	1273.11742	C83H148O8	even
TG	TG O-80:9	1223.117025	C83H146O5	even
TG	TG O-80:9;O	1239.11194	C83H146O6	even
TG	TG O-80:9;O2	1255.106855	C83H146O7	even
TG	TG O-80:9;O3	1271.10177	C83H146O8	even
TG	TG O-80:10	1221.101375	C83H144O5	even
TG	TG O-80:10;O	1237.09629	C83H144O6	even
TG	TG O-80:10;O2	1253.091205	C83H144O7	even
TG	TG O-80:10;O3	1269.08612	C83H144O8	even
TG	TG O-80:11	1219.085725	C83H142O5	even
TG	TG O-80:11;O	1235.08064	C83H142O6	even
TG	TG O-80:11;O2	1251.075555	C83H142O7	even
TG	TG O-80:11;O3	1267.07047	C83H142O8	even
TG	TG O-80:12	1217.070075	C83H140O5	even
TG	TG O-80:12;O	1233.06499	C83H140O6	even
TG	TG O-80:12;O2	1249.059905	C83H140O7	even
TG	TG O-80:12;O3	1265.05482	C83H140O8	even
TG	TG O-80:13	1215.054425	C83H138O5	even
TG	TG O-80:13;O	1231.04934	C83H138O6	even
TG	TG O-80:13;O2	1247.044255	C83H138O7	even
TG	TG O-80:13;O3	1263.03917	C83H138O8	even
TG	TG O-80:14	1213.038775	C83H136O5	even
TG	TG O-80:14;O	1229.03369	C83H136O6	even
TG	TG O-80:14;O2	1245.028605	C83H136O7	even
TG	TG O-80:14;O3	1261.02352	C83H136O8	even
TG	TG O-80:15	1211.023125	C83H134O5	even
TG	TG O-80:15;O	1227.01804	C83H134O6	even
TG	TG O-80:15;O2	1243.012955	C83H134O7	even
TG	TG O-80:15;O3	1259.00787	C83H134O8	even
TG	TG O-80:16	1209.007475	C83H132O5	even
TG	TG O-80:16;O	1225.00239	C83H132O6	even
TG	TG O-80:16;O2	1240.997305	C83H132O7	even
TG	TG O-80:16;O3	1256.99222	C83H132O8	even
TG	TG O-80:17	1206.991825	C83H130O5	even
TG	TG O-80:17;O	1222.98674	C83H130O6	even
TG	TG O-80:17;O2	1238.981655	C83H130O7	even
TG	TG O-80:17;O3	1254.97657	C83H130O8	even
TG	TG O-80:18	1204.976175	C83H128O5	even
TG	TG O-80:18;O	1220.97109	C83H128O6	even
TG	TG O-80:18;O2	1236.966005	C83H128O7	even
TG	TG O-80:18;O3	1252.96092	C83H128O8	even
TG	TG O-80:19	1202.960525	C83H126O5	even
TG	TG O-80:19;O	1218.95544	C83H126O6	even
TG	TG O-80:19;O2	1234.950355	C83H126O7	even
TG	TG O-80:19;O3	1250.94527	C83H126O8	even
TG	TG O-80:20	1200.944875	C83H124O5	even
TG	TG O-80:20;O	1216.93979	C83H124O6	even
TG	TG O-80:20;O2	1232.934705	C83H124O7	even
TG	TG O-80:20;O3	1248.92962	C83H124O8	even
TG	TG O-80:21	1198.929225	C83H122O5	even
TG	TG O-80:21;O	1214.92414	C83H122O6	even
TG	TG O-80:21;O2	1230.919055	C83H122O7	even
TG	TG O-80:21;O3	1246.91397	C83H122O8	even
TG	TG O-81:0	1255.273525	C84H166O5	odd
TG	TG O-81:0;O	1271.26844	C84H166O6	odd
TG	TG O-81:0;O2	1287.263355	C84H166O7	odd
TG	TG O-81:0;O3	1303.25827	C84H166O8	odd
TG	TG O-81:1	1253.257875	C84H164O5	odd
TG	TG O-81:1;O	1269.25279	C84H164O6	odd
TG	TG O-81:1;O2	1285.247705	C84H164O7	odd
PA	PA 38:9	714.426058	C41H63O8P	even
TG	TG O-81:1;O3	1301.24262	C84H164O8	odd
TG	TG O-81:2	1251.242225	C84H162O5	odd
TG	TG O-81:2;O	1267.23714	C84H162O6	odd
TG	TG O-81:2;O2	1283.232055	C84H162O7	odd
TG	TG O-81:2;O3	1299.22697	C84H162O8	odd
TG	TG O-81:3	1249.226575	C84H160O5	odd
TG	TG O-81:3;O	1265.22149	C84H160O6	odd
TG	TG O-81:3;O2	1281.216405	C84H160O7	odd
TG	TG O-81:3;O3	1297.21132	C84H160O8	odd
TG	TG O-81:4	1247.210925	C84H158O5	odd
TG	TG O-81:4;O	1263.20584	C84H158O6	odd
TG	TG O-81:4;O2	1279.200755	C84H158O7	odd
TG	TG O-81:4;O3	1295.19567	C84H158O8	odd
TG	TG O-81:5	1245.195275	C84H156O5	odd
TG	TG O-81:5;O	1261.19019	C84H156O6	odd
TG	TG O-81:5;O2	1277.185105	C84H156O7	odd
TG	TG O-81:5;O3	1293.18002	C84H156O8	odd
TG	TG O-81:6	1243.179625	C84H154O5	odd
TG	TG O-81:6;O	1259.17454	C84H154O6	odd
PA	PA 39:0	746.582558	C42H83O8P	odd
TG	TG O-81:6;O2	1275.169455	C84H154O7	odd
TG	TG O-81:6;O3	1291.16437	C84H154O8	odd
TG	TG O-81:7	1241.163975	C84H152O5	odd
TG	TG O-81:7;O	1257.15889	C84H152O6	odd
TG	TG O-81:7;O2	1273.153805	C84H152O7	odd
TG	TG O-81:7;O3	1289.14872	C84H152O8	odd
TG	TG O-81:8	1239.148325	C84H150O5	odd
TG	TG O-81:8;O	1255.14324	C84H150O6	odd
TG	TG O-81:8;O2	1271.138155	C84H150O7	odd
TG	TG O-81:8;O3	1287.13307	C84H150O8	odd
TG	TG O-81:9	1237.132675	C84H148O5	odd
TG	TG O-81:9;O	1253.12759	C84H148O6	odd
TG	TG O-81:9;O2	1269.122505	C84H148O7	odd
TG	TG O-81:9;O3	1285.11742	C84H148O8	odd
TG	TG O-81:10	1235.117025	C84H146O5	odd
TG	TG O-81:10;O	1251.11194	C84H146O6	odd
TG	TG O-81:10;O2	1267.106855	C84H146O7	odd
TG	TG O-81:10;O3	1283.10177	C84H146O8	odd
TG	TG O-81:11	1233.101375	C84H144O5	odd
TG	TG O-81:11;O	1249.09629	C84H144O6	odd
TG	TG O-81:11;O2	1265.091205	C84H144O7	odd
TG	TG O-81:11;O3	1281.08612	C84H144O8	odd
TG	TG O-81:12	1231.085725	C84H142O5	odd
TG	TG O-81:12;O	1247.08064	C84H142O6	odd
TG	TG O-81:12;O2	1263.075555	C84H142O7	odd
TG	TG O-81:12;O3	1279.07047	C84H142O8	odd
TG	TG O-81:13	1229.070075	C84H140O5	odd
TG	TG O-81:13;O	1245.06499	C84H140O6	odd
TG	TG O-81:13;O2	1261.059905	C84H140O7	odd
TG	TG O-81:13;O3	1277.05482	C84H140O8	odd
TG	TG O-81:14	1227.054425	C84H138O5	odd
TG	TG O-81:14;O	1243.04934	C84H138O6	odd
TG	TG O-81:14;O2	1259.044255	C84H138O7	odd
TG	TG O-81:14;O3	1275.03917	C84H138O8	odd
TG	TG O-81:15	1225.038775	C84H136O5	odd
TG	TG O-81:15;O	1241.03369	C84H136O6	odd
TG	TG O-81:15;O2	1257.028605	C84H136O7	odd
TG	TG O-81:15;O3	1273.02352	C84H136O8	odd
TG	TG O-81:16	1223.023125	C84H134O5	odd
TG	TG O-81:16;O	1239.01804	C84H134O6	odd
TG	TG O-81:16;O2	1255.012955	C84H134O7	odd
TG	TG O-81:16;O3	1271.00787	C84H134O8	odd
TG	TG O-81:17	1221.007475	C84H132O5	odd
TG	TG O-81:17;O	1237.00239	C84H132O6	odd
TG	TG O-81:17;O2	1252.997305	C84H132O7	odd
TG	TG O-81:17;O3	1268.99222	C84H132O8	odd
TG	TG O-81:18	1218.991825	C84H130O5	odd
TG	TG O-81:18;O	1234.98674	C84H130O6	odd
TG	TG O-81:18;O2	1250.981655	C84H130O7	odd
TG	TG O-81:18;O3	1266.97657	C84H130O8	odd
TG	TG O-81:19	1216.976175	C84H128O5	odd
TG	TG O-81:19;O	1232.97109	C84H128O6	odd
TG	TG O-81:19;O2	1248.966005	C84H128O7	odd
TG	TG O-81:19;O3	1264.96092	C84H128O8	odd
TG	TG O-81:20	1214.960525	C84H126O5	odd
TG	TG O-81:20;O	1230.95544	C84H126O6	odd
TG	TG O-81:20;O2	1246.950355	C84H126O7	odd
TG	TG O-81:20;O3	1262.94527	C84H126O8	odd
TG	TG O-81:21	1212.944875	C84H124O5	odd
TG	TG O-81:21;O	1228.93979	C84H124O6	odd
TG	TG O-81:21;O2	1244.934705	C84H124O7	odd
TG	TG O-81:21;O3	1260.92962	C84H124O8	odd
TG	TG O-82:0	1269.289175	C85H168O5	even
TG	TG O-82:0;O	1285.28409	C85H168O6	even
TG	TG O-82:0;O2	1301.279005	C85H168O7	even
PE	PE O-20:0	509.348142	C25H52NO7P	even
TG	TG O-82:0;O3	1317.27392	C85H168O8	even
TG	TG O-82:1	1267.273525	C85H166O5	even
TG	TG O-82:1;O	1283.26844	C85H166O6	even
TG	TG O-82:1;O2	1299.263355	C85H166O7	even
TG	TG O-82:1;O3	1315.25827	C85H166O8	even
TG	TG O-82:2	1265.257875	C85H164O5	even
TG	TG O-82:2;O	1281.25279	C85H164O6	even
TG	TG O-82:2;O2	1297.247705	C85H164O7	even
PA	PA 39:1	744.566908	C42H81O8P	odd
TG	TG O-82:2;O3	1313.24262	C85H164O8	even
TG	TG O-82:3	1263.242225	C85H162O5	even
TG	TG O-82:3;O	1279.23714	C85H162O6	even
TG	TG O-82:3;O2	1295.232055	C85H162O7	even
TG	TG O-82:3;O3	1311.22697	C85H162O8	even
TG	TG O-82:4	1261.226575	C85H160O5	even
TG	TG O-82:4;O	1277.22149	C85H160O6	even
TG	TG O-82:4;O2	1293.216405	C85H160O7	even
TG	TG O-82:4;O3	1309.21132	C85H160O8	even
TG	TG O-82:5	1259.210925	C85H158O5	even
TG	TG O-82:5;O	1275.20584	C85H158O6	even
TG	TG O-82:5;O2	1291.200755	C85H158O7	even
TG	TG O-82:5;O3	1307.19567	C85H158O8	even
TG	TG O-82:6	1257.195275	C85H156O5	even
TG	TG O-82:6;O	1273.19019	C85H156O6	even
TG	TG O-82:6;O2	1289.185105	C85H156O7	even
TG	TG O-82:6;O3	1305.18002	C85H156O8	even
TG	TG O-82:7	1255.179625	C85H154O5	even
TG	TG O-82:7;O	1271.17454	C85H154O6	even
TG	TG O-82:7;O2	1287.169455	C85H154O7	even
TG	TG O-82:7;O3	1303.16437	C85H154O8	even
TG	TG O-82:8	1253.163975	C85H152O5	even
TG	TG O-82:8;O	1269.15889	C85H152O6	even
TG	TG O-82:8;O2	1285.153805	C85H152O7	even
TG	TG O-82:8;O3	1301.14872	C85H152O8	even
TG	TG O-82:9	1251.148325	C85H150O5	even
TG	TG O-82:9;O	1267.14324	C85H150O6	even
TG	TG O-82:9;O2	1283.138155	C85H150O7	even
TG	TG O-82:9;O3	1299.13307	C85H150O8	even
TG	TG O-82:10	1249.132675	C85H148O5	even
TG	TG O-82:10;O	1265.12759	C85H148O6	even
TG	TG O-82:10;O2	1281.122505	C85H148O7	even
TG	TG O-82:10;O3	1297.11742	C85H148O8	even
TG	TG O-82:11	1247.117025	C85H146O5	even
TG	TG O-82:11;O	1263.11194	C85H146O6	even
TG	TG O-82:11;O2	1279.106855	C85H146O7	even
TG	TG O-82:11;O3	1295.10177	C85H146O8	even
TG	TG O-82:12	1245.101375	C85H144O5	even
TG	TG O-82:12;O	1261.09629	C85H144O6	even
TG	TG O-82:12;O2	1277.091205	C85H144O7	even
TG	TG O-82:12;O3	1293.08612	C85H144O8	even
TG	TG O-82:13	1243.085725	C85H142O5	even
TG	TG O-82:13;O	1259.08064	C85H142O6	even
TG	TG O-82:13;O2	1275.075555	C85H142O7	even
TG	TG O-82:13;O3	1291.07047	C85H142O8	even
TG	TG O-82:14	1241.070075	C85H140O5	even
TG	TG O-82:14;O	1257.06499	C85H140O6	even
TG	TG O-82:14;O2	1273.059905	C85H140O7	even
TG	TG O-82:14;O3	1289.05482	C85H140O8	even
TG	TG O-82:15	1239.054425	C85H138O5	even
TG	TG O-82:15;O	1255.04934	C85H138O6	even
TG	TG O-82:15;O2	1271.044255	C85H138O7	even
TG	TG O-82:15;O3	1287.03917	C85H138O8	even
TG	TG O-82:16	1237.038775	C85H136O5	even
TG	TG O-82:16;O	1253.03369	C85H136O6	even
TG	TG O-82:16;O2	1269.028605	C85H136O7	even
TG	TG O-82:16;O3	1285.02352	C85H136O8	even
TG	TG O-82:17	1235.023125	C85H134O5	even
TG	TG O-82:17;O	1251.01804	C85H134O6	even
TG	TG O-82:17;O2	1267.012955	C85H134O7	even
TG	TG O-82:17;O3	1283.00787	C85H134O8	even
TG	TG O-82:18	1233.007475	C85H132O5	even
TG	TG O-82:18;O	1249.00239	C85H132O6	even
TG	TG O-82:18;O2	1264.997305	C85H132O7	even
TG	TG O-82:18;O3	1280.99222	C85H132O8	even
TG	TG O-82:19	1230.991825	C85H130O5	even
TG	TG O-82:19;O	1246.98674	C85H130O6	even
TG	TG O-82:19;O2	1262.981655	C85H130O7	even
TG	TG O-82:19;O3	1278.97657	C85H130O8	even
TG	TG O-82:20	1228.976175	C85H128O5	even
TG	TG O-82:20;O	1244.97109	C85H128O6	even
TG	TG O-82:20;O2	1260.966005	C85H128O7	even
TG	TG O-82:20;O3	1276.96092	C85H128O8	even
TG	TG O-82:21	1226.960525	C85H126O5	even
TG	TG O-82:21;O	1242.95544	C85H126O6	even
TG	TG O-82:21;O2	1258.950355	C85H126O7	even
TG	TG O-82:21;O3	1274.94527	C85H126O8	even
TG	TG O-83:0	1283.304825	C86H170O5	odd
TG	TG O-83:0;O	1299.29974	C86H170O6	odd
TG	TG O-83:0;O2	1315.294655	C86H170O7	odd
TG	TG O-83:0;O3	1331.28957	C86H170O8	odd
TG	TG O-83:1	1281.289175	C86H168O5	odd
TG	TG O-83:1;O	1297.28409	C86H168O6	odd
TG	TG O-83:1;O2	1313.279005	C86H168O7	odd
TG	TG O-83:1;O3	1329.27392	C86H168O8	odd
TG	TG O-83:2	1279.273525	C86H166O5	odd
TG	TG O-83:2;O	1295.26844	C86H166O6	odd
TG	TG O-83:2;O2	1311.263355	C86H166O7	odd
TG	TG O-83:2;O3	1327.25827	C86H166O8	odd
TG	TG O-83:3	1277.257875	C86H164O5	odd
TG	TG O-83:3;O	1293.25279	C86H164O6	odd
TG	TG O-83:3;O2	1309.247705	C86H164O7	odd
TG	TG O-83:3;O3	1325.24262	C86H164O8	odd
TG	TG O-83:4	1275.242225	C86H162O5	odd
TG	TG O-83:4;O	1291.23714	C86H162O6	odd
TG	TG O-83:4;O2	1307.232055	C86H162O7	odd
TG	TG O-83:4;O3	1323.22697	C86H162O8	odd
TG	TG O-83:5	1273.226575	C86H160O5	odd
TG	TG O-83:5;O	1289.22149	C86H160O6	odd
TG	TG O-83:5;O2	1305.216405	C86H160O7	odd
PA	PA 39:2	742.551258	C42H79O8P	odd
TG	TG O-83:5;O3	1321.21132	C86H160O8	odd
TG	TG O-83:6	1271.210925	C86H158O5	odd
TG	TG O-83:6;O	1287.20584	C86H158O6	odd
TG	TG O-83:6;O2	1303.200755	C86H158O7	odd
TG	TG O-83:6;O3	1319.19567	C86H158O8	odd
TG	TG O-83:7	1269.195275	C86H156O5	odd
TG	TG O-83:7;O	1285.19019	C86H156O6	odd
TG	TG O-83:7;O2	1301.185105	C86H156O7	odd
TG	TG O-83:7;O3	1317.18002	C86H156O8	odd
TG	TG O-83:8	1267.179625	C86H154O5	odd
TG	TG O-83:8;O	1283.17454	C86H154O6	odd
TG	TG O-83:8;O2	1299.169455	C86H154O7	odd
TG	TG O-83:8;O3	1315.16437	C86H154O8	odd
TG	TG O-83:9	1265.163975	C86H152O5	odd
TG	TG O-83:9;O	1281.15889	C86H152O6	odd
TG	TG O-83:9;O2	1297.153805	C86H152O7	odd
TG	TG O-83:9;O3	1313.14872	C86H152O8	odd
TG	TG O-83:10	1263.148325	C86H150O5	odd
TG	TG O-83:10;O	1279.14324	C86H150O6	odd
TG	TG O-83:10;O2	1295.138155	C86H150O7	odd
TG	TG O-83:10;O3	1311.13307	C86H150O8	odd
TG	TG O-83:11	1261.132675	C86H148O5	odd
TG	TG O-83:11;O	1277.12759	C86H148O6	odd
TG	TG O-83:11;O2	1293.122505	C86H148O7	odd
TG	TG O-83:11;O3	1309.11742	C86H148O8	odd
TG	TG O-83:12	1259.117025	C86H146O5	odd
TG	TG O-83:12;O	1275.11194	C86H146O6	odd
TG	TG O-83:12;O2	1291.106855	C86H146O7	odd
TG	TG O-83:12;O3	1307.10177	C86H146O8	odd
TG	TG O-83:13	1257.101375	C86H144O5	odd
TG	TG O-83:13;O	1273.09629	C86H144O6	odd
TG	TG O-83:13;O2	1289.091205	C86H144O7	odd
TG	TG O-83:13;O3	1305.08612	C86H144O8	odd
TG	TG O-83:14	1255.085725	C86H142O5	odd
TG	TG O-83:14;O	1271.08064	C86H142O6	odd
TG	TG O-83:14;O2	1287.075555	C86H142O7	odd
TG	TG O-83:14;O3	1303.07047	C86H142O8	odd
TG	TG O-83:15	1253.070075	C86H140O5	odd
TG	TG O-83:15;O	1269.06499	C86H140O6	odd
TG	TG O-83:15;O2	1285.059905	C86H140O7	odd
TG	TG O-83:15;O3	1301.05482	C86H140O8	odd
TG	TG O-83:16	1251.054425	C86H138O5	odd
TG	TG O-83:16;O	1267.04934	C86H138O6	odd
TG	TG O-83:16;O2	1283.044255	C86H138O7	odd
TG	TG O-83:16;O3	1299.03917	C86H138O8	odd
TG	TG O-83:17	1249.038775	C86H136O5	odd
TG	TG O-83:17;O	1265.03369	C86H136O6	odd
TG	TG O-83:17;O2	1281.028605	C86H136O7	odd
TG	TG O-83:17;O3	1297.02352	C86H136O8	odd
TG	TG O-83:18	1247.023125	C86H134O5	odd
TG	TG O-83:18;O	1263.01804	C86H134O6	odd
TG	TG O-83:18;O2	1279.012955	C86H134O7	odd
TG	TG O-83:18;O3	1295.00787	C86H134O8	odd
TG	TG O-83:19	1245.007475	C86H132O5	odd
TG	TG O-83:19;O	1261.00239	C86H132O6	odd
TG	TG O-83:19;O2	1276.997305	C86H132O7	odd
TG	TG O-83:19;O3	1292.99222	C86H132O8	odd
TG	TG O-83:20	1242.991825	C86H130O5	odd
TG	TG O-83:20;O	1258.98674	C86H130O6	odd
TG	TG O-83:20;O2	1274.981655	C86H130O7	odd
TG	TG O-83:20;O3	1290.97657	C86H130O8	odd
TG	TG O-83:21	1240.976175	C86H128O5	odd
TG	TG O-83:21;O	1256.97109	C86H128O6	odd
TG	TG O-83:21;O2	1272.966005	C86H128O7	odd
TG	TG O-83:21;O3	1288.96092	C86H128O8	odd
TG	TG O-84:0	1297.320475	C87H172O5	even
TG	TG O-84:0;O	1313.31539	C87H172O6	even
TG	TG O-84:0;O2	1329.310305	C87H172O7	even
TG	TG O-84:0;O3	1345.30522	C87H172O8	even
TG	TG O-84:1	1295.304825	C87H170O5	even
TG	TG O-84:1;O	1311.29974	C87H170O6	even
TG	TG O-84:1;O2	1327.294655	C87H170O7	even
TG	TG O-84:1;O3	1343.28957	C87H170O8	even
TG	TG O-84:2	1293.289175	C87H168O5	even
TG	TG O-84:2;O	1309.28409	C87H168O6	even
TG	TG O-84:2;O2	1325.279005	C87H168O7	even
TG	TG O-84:2;O3	1341.27392	C87H168O8	even
TG	TG O-84:3	1291.273525	C87H166O5	even
TG	TG O-84:3;O	1307.26844	C87H166O6	even
TG	TG O-84:3;O2	1323.263355	C87H166O7	even
TG	TG O-84:3;O3	1339.25827	C87H166O8	even
TG	TG O-84:4	1289.257875	C87H164O5	even
TG	TG O-84:4;O	1305.25279	C87H164O6	even
TG	TG O-84:4;O2	1321.247705	C87H164O7	even
TG	TG O-84:4;O3	1337.24262	C87H164O8	even
TG	TG O-84:5	1287.242225	C87H162O5	even
